epoch,step,train_Energy_MAE,train_Energy_RMSE,train_Force_MAE,train_Force_RMSE,train_Magmom_MAE,train_Magmom_RMSE,train_Stress_MAE,train_Stress_RMSE,train_Total_Loss,val_Energy_MAE,val_Energy_RMSE,val_Force_MAE,val_Force_RMSE,val_Magmom_MAE,val_Magmom_RMSE,val_Stress_MAE,val_Stress_RMSE,val_Total_Loss
18,113,,,,,,,,,,0.6720756888389587,0.8453570604324341,0.08790311217308044,0.13234512507915497,0.0,0.0,2.0202791690826416,5.985072612762451,1.0903546810150146
18,113,0.4580431282520294,0.6286246180534363,0.08159665763378143,0.15404658019542694,0.0,0.0,0.7287905216217041,1.8115731477737427,0.46152281761169434,,,,,,,,,
19,119,,,,,,,,,,0.6123806238174438,0.7832258939743042,0.08801855891942978,0.13255509734153748,0.0,0.0,2.2914860248565674,6.8820600509643555,1.1046411991119385
19,119,0.42185160517692566,0.5755494832992554,0.08756466209888458,0.16850803792476654,0.0,0.0,0.689655065536499,1.6654573678970337,0.40735167264938354,,,,,,,,,
20,125,,,,,,,,,,0.5519024133682251,0.7223723530769348,0.09546197205781937,0.14477072656154633,0.0,0.0,2.6444451808929443,8.33998966217041,1.2383346557617188
20,125,0.3841384947299957,0.5360007882118225,0.08377321064472198,0.1526903510093689,0.0,0.0,0.6772414445877075,1.6300268173217773,0.3479604423046112,,,,,,,,,
21,131,,,,,,,,,,0.4983437955379486,0.652376115322113,0.09624503552913666,0.14552678167819977,0.0,0.0,3.0759239196777344,10.401549339294434,1.5286948680877686
21,131,0.3583601117134094,0.4969397485256195,0.08206120878458023,0.14931412041187286,0.0,0.0,0.6523662805557251,1.5763025283813477,0.30911701917648315,,,,,,,,,
22,137,,,,,,,,,,0.4469843804836273,0.5865500569343567,0.0905369222164154,0.13160213828086853,0.0,0.0,3.3990931510925293,12.145500183105469,1.8364918231964111
22,137,0.33353129029273987,0.4506165385246277,0.07633130997419357,0.14128437638282776,0.0,0.0,0.7016729116439819,1.7214601039886475,0.2724595069885254,,,,,,,,,
23,143,,,,,,,,,,0.40651264786720276,0.5422548055648804,0.09221789240837097,0.1334216445684433,0.0,0.0,3.6452746391296387,13.285723686218262,2.076946496963501
23,143,0.3118520975112915,0.4304179847240448,0.07610981911420822,0.1411287784576416,0.0,0.0,0.6424630284309387,1.6793066263198853,0.24547970294952393,,,,,,,,,
24,149,,,,,,,,,,0.3868895471096039,0.5144712328910828,0.09488293528556824,0.1400487720966339,0.0,0.0,3.711979389190674,13.76426887512207,2.178844928741455
24,149,0.29490721225738525,0.4054783880710602,0.07362162321805954,0.1421140432357788,0.0,0.0,0.5744492411613464,1.4147945642471313,0.21752487123012543,,,,,,,,,
25,155,,,,,,,,,,0.36895614862442017,0.49014362692832947,0.0871434211730957,0.1266009360551834,0.0,0.0,3.4737277030944824,12.829801559448242,1.9023067951202393
25,155,0.27945151925086975,0.39285242557525635,0.0774858146905899,0.1403043121099472,0.0,0.0,0.5340182781219482,1.2969889640808105,0.19630679488182068,,,,,,,,,
26,161,,,,,,,,,,0.33962535858154297,0.46386319398880005,0.08927230536937714,0.12897436320781708,0.0,0.0,2.9904022216796875,10.731560707092285,1.3834673166275024
26,161,0.2647412419319153,0.3469609320163727,0.07345309853553772,0.1339293122291565,0.0,0.0,0.5160917639732361,1.2705646753311157,0.17855586111545563,,,,,,,,,
27,167,,,,,,,,,,0.33076196908950806,0.4403225779533386,0.09654609113931656,0.14448969066143036,0.0,0.0,3.1344337463378906,11.757582664489746,1.5971688032150269
27,167,0.2479855716228485,0.339253306388855,0.07681270688772202,0.13812987506389618,0.0,0.0,0.48064300417900085,1.117749810218811,0.16115884482860565,,,,,,,,,
28,173,,,,,,,,,,0.31243404746055603,0.42140355706214905,0.09114165604114532,0.13204143941402435,0.0,0.0,3.014467477798462,11.241073608398438,1.458633303642273
28,173,0.23231816291809082,0.30487945675849915,0.07603764533996582,0.1359471082687378,0.0,0.0,0.4990088939666748,1.180358648300171,0.14354769885540009,,,,,,,,,
29,179,,,,,,,,,,0.28467172384262085,0.4022420048713684,0.09284821897745132,0.13530656695365906,0.0,0.0,2.582883358001709,9.195467948913574,1.0256727933883667
29,179,0.21961931884288788,0.2917732000350952,0.07200861722230911,0.1268359273672104,0.0,0.0,0.4732803404331207,1.0714527368545532,0.12625864148139954,,,,,,,,,
30,185,,,,,,,,,,0.26288801431655884,0.3845311403274536,0.09664261341094971,0.1428089290857315,0.0,0.0,2.403717041015625,8.402735710144043,0.8743182420730591
30,185,0.20250463485717773,0.2847296893596649,0.07164064794778824,0.1280011087656021,0.0,0.0,0.4712367653846741,1.0496479272842407,0.11378368735313416,,,,,,,,,
31,191,,,,,,,,,,0.2553776204586029,0.3718205690383911,0.1008247509598732,0.15044625103473663,0.0,0.0,2.7028422355651855,9.651721954345703,1.0924419164657593
31,191,0.18894866108894348,0.2611539363861084,0.07662663608789444,0.13823112845420837,0.0,0.0,0.45949259400367737,1.0330809354782104,0.10856331884860992,,,,,,,,,
32,197,,,,,,,,,,0.24452939629554749,0.36469748616218567,0.09986940026283264,0.1478578895330429,0.0,0.0,2.7349629402160645,9.822052955627441,1.1195933818817139
32,197,0.17795895040035248,0.2424684464931488,0.09142152220010757,0.18028002977371216,0.0,0.0,0.5721374750137329,1.467383861541748,0.18862363696098328,,,,,,,,,
33,203,,,,,,,,,,0.2191169261932373,0.3489072918891907,0.09620743989944458,0.14400282502174377,0.0,0.0,2.6261608600616455,9.152917861938477,0.9802321195602417
33,203,0.1712045669555664,0.23314276337623596,0.09396535903215408,0.2237434834241867,0.0,0.0,0.7266442775726318,2.1247103214263916,0.19953235983848572,,,,,,,,,
34,209,,,,,,,,,,0.21365447342395782,0.34598618745803833,0.09925244748592377,0.14847251772880554,0.0,0.0,2.8663899898529053,9.299670219421387,1.0065892934799194
34,209,0.16396796703338623,0.24105045199394226,0.10212130844593048,0.2158142328262329,0.0,0.0,0.7388455867767334,2.1481659412384033,0.19895495474338531,,,,,,,,,
35,215,,,,,,,,,,0.2123781144618988,0.35631608963012695,0.09797807782888412,0.14883953332901,0.0,0.0,2.6553103923797607,8.554645538330078,0.8809338808059692
35,215,0.1606139987707138,0.21863967180252075,0.0835396945476532,0.15448738634586334,0.0,0.0,0.7229806184768677,2.2630538940429688,0.17927812039852142,,,,,,,,,
36,221,,,,,,,,,,0.2079789638519287,0.35514459013938904,0.10107151418924332,0.15149849653244019,0.0,0.0,2.8108291625976562,9.076882362365723,0.9729774594306946
36,221,0.15511281788349152,0.23787054419517517,0.08761336654424667,0.160491943359375,0.0,0.0,0.6043544411659241,1.6960549354553223,0.12748469412326813,,,,,,,,,
37,227,,,,,,,,,,0.1961226463317871,0.34315067529678345,0.10347817838191986,0.15347754955291748,0.0,0.0,2.993997573852539,9.6327543258667,1.0692073106765747
37,227,0.15121643245220184,0.2210763543844223,0.07947571575641632,0.1437135636806488,0.0,0.0,0.5958634614944458,1.6083433628082275,0.11344029754400253,,,,,,,,,
38,233,,,,,,,,,,0.17966565489768982,0.3292697072029114,0.10871534049510956,0.16069984436035156,0.0,0.0,2.8159985542297363,8.733184814453125,0.8969280123710632
38,233,0.145441934466362,0.22412757575511932,0.07939185202121735,0.13990013301372528,0.0,0.0,0.5539780855178833,1.4476828575134277,0.10023629665374756,,,,,,,,,
39,239,,,,,,,,,,0.170697882771492,0.3228563070297241,0.1105528250336647,0.16417913138866425,0.0,0.0,2.7036972045898438,8.246517181396484,0.8112414479255676
39,239,0.138675719499588,0.20977795124053955,0.0747324675321579,0.13359211385250092,0.0,0.0,0.5494369268417358,1.469753623008728,0.09296289086341858,,,,,,,,,
40,245,,,,,,,,,,0.16640272736549377,0.31932446360588074,0.107435442507267,0.15994712710380554,0.0,0.0,2.63417911529541,7.95052433013916,0.7596595287322998
40,245,0.13557541370391846,0.210004061460495,0.07641960680484772,0.12810540199279785,0.0,0.0,0.6117706298828125,1.943895936012268,0.11822438985109329,,,,,,,,,
41,251,,,,,,,,,,0.16195067763328552,0.31479698419570923,0.10986713320016861,0.1645621955394745,0.0,0.0,2.5016837120056152,7.404165744781494,0.6743944883346558
41,251,0.1315508484840393,0.20528554916381836,0.06873761862516403,0.1167413592338562,0.0,0.0,0.528785228729248,1.4160584211349487,0.08247412741184235,,,,,,,,,
42,257,,,,,,,,,,0.15931935608386993,0.30761072039604187,0.11258444935083389,0.16975200176239014,0.0,0.0,2.342782974243164,6.81415319442749,0.5877669453620911
42,257,0.12801891565322876,0.18708708882331848,0.06590387970209122,0.10884233564138412,0.0,0.0,0.4924539029598236,1.30489182472229,0.0741671770811081,,,,,,,,,
43,263,,,,,,,,,,0.15829023718833923,0.3020889163017273,0.10943663120269775,0.16515319049358368,0.0,0.0,2.201848030090332,6.306867599487305,0.5162990689277649
43,263,0.1263445019721985,0.1911650002002716,0.06823966652154922,0.11946409195661545,0.0,0.0,0.4867434799671173,1.1619770526885986,0.07041233777999878,,,,,,,,,
44,269,,,,,,,,,,0.1603047400712967,0.2987513244152069,0.10476060956716537,0.16039243340492249,0.0,0.0,2.1457364559173584,6.180179119110107,0.4969242215156555
44,269,0.12541107833385468,0.18125586211681366,0.06688911467790604,0.1135551780462265,0.0,0.0,0.45145583152770996,1.181071162223816,0.0660429373383522,,,,,,,,,
45,275,,,,,,,,,,0.17468400299549103,0.30338698625564575,0.10587099939584732,0.1624496877193451,0.0,0.0,2.3824825286865234,7.16391134262085,0.6316497921943665
45,275,0.1270453780889511,0.18543623387813568,0.07151384651660919,0.12045680731534958,0.0,0.0,0.43989357352256775,1.1367610692977905,0.06624232977628708,,,,,,,,,
46,281,,,,,,,,,,0.1734149008989334,0.2987354099750519,0.10900552570819855,0.17116160690784454,0.0,0.0,1.961348295211792,5.219602584838867,0.39098164439201355
46,281,0.12374305725097656,0.17646853625774384,0.0640021339058876,0.10790553689002991,0.0,0.0,0.4208008348941803,1.065529704093933,0.05826170742511749,,,,,,,,,
47,287,,,,,,,,,,0.17182989418506622,0.2946050465106964,0.10944487899541855,0.1740802675485611,0.0,0.0,1.8374731540679932,4.899205684661865,0.3571182191371918
47,287,0.1183493435382843,0.1702141910791397,0.0642862319946289,0.11402576416730881,0.0,0.0,0.42092636227607727,1.0390490293502808,0.05552027001976967,,,,,,,,,
48,293,,,,,,,,,,0.17072300612926483,0.2916821539402008,0.10476280748844147,0.16920757293701172,0.0,0.0,1.9331544637680054,5.236538410186768,0.3879230320453644
48,293,0.11598706245422363,0.16584226489067078,0.06442979723215103,0.11071362346410751,0.0,0.0,0.3919795751571655,0.9523541331291199,0.0518575944006443,,,,,,,,,
49,299,,,,,,,,,,0.1701856553554535,0.2908017039299011,0.1036548838019371,0.16708865761756897,0.0,0.0,2.157836675643921,6.197078704833984,0.49652209877967834
49,299,0.11486947536468506,0.16319234669208527,0.06392277777194977,0.10513491928577423,0.0,0.0,0.3881308138370514,0.921075701713562,0.05011501908302307,,,,,,,,,
